id,type,primary_title,original_title,primary_image,rating,start_year
tt0343135,movie,Along Came Polly,Along Came Polly,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcxMDMwODg3Nl5BMl5BanBnXkFtZTYwMTM4NTY3._V1_.jpg', 'width': 485, 'height': 719}","{'aggregate_rating': 6, 'votes_count': 148133}",2004
tt2404463,movie,The Heat,The Heat,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2MDQ2ODM3MV5BMl5BanBnXkFtZTcwNDUzMTQ3OQ@@._V1_.jpg', 'width': 1240, 'height': 1838}","{'aggregate_rating': 6.6, 'votes_count': 185632}",2013
tt1648179,movie,Here Comes the Boom,Here Comes the Boom,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_.jpg', 'width': 691, 'height': 1024}","{'aggregate_rating': 6.4, 'votes_count': 97400}",2012
tt0117057,movie,The Mirror Has Two Faces,The Mirror Has Two Faces,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTc3ZmJkYTUtZGQwOC00NWNkLWE4YjEtZDZiOGZmN2I0NzIyXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}","{'aggregate_rating': 6.6, 'votes_count': 24403}",1996
tt0889583,movie,Brüno,Brüno,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUwNDIwNDE5MV5BMl5BanBnXkFtZTcwMDA2MzA1Mg@@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 5.9, 'votes_count': 156607}",2009
tt1486185,movie,Red Riding Hood,Red Riding Hood,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_.jpg', 'width': 978, 'height': 1444}","{'aggregate_rating': 5.4, 'votes_count': 117951}",2011
tt6718170,movie,The Super Mario Bros. Movie,The Super Mario Bros. Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGZlN2EzOTYtMzUzOS00NTM3LTg0MTQtZDVjZGM4YmJlNWNhXkEyXkFqcGc@._V1_.jpg', 'width': 700, 'height': 1034}","{'aggregate_rating': 7, 'votes_count': 272463}",2023
tt23139038,tvSeries,To Be Hero X,Tu Bian Ying Xiong X,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmZjNzBhYjYtMzY1MS00M2U1LWFjZGQtY2RmY2FiNWE5YzkwXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}","{'aggregate_rating': 8.4, 'votes_count': 3041}",2025
tt0110148,movie,Interview with the Vampire,Interview with the Vampire: The Vampire Chronicles,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzJlN2NiZDQtZmI4NC00ZWFiLWFmMTUtMWM4ODVlOGFlODY1XkEyXkFqcGc@._V1_.jpg', 'width': 1001, 'height': 1500}","{'aggregate_rating': 7.5, 'votes_count': 364671}",1994
tt1149361,movie,Micmacs,Micmacs à tire-larigot,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgwOTc4OTk3NV5BMl5BanBnXkFtZTcwMzc0MjMzMw@@._V1_.jpg', 'width': 887, 'height': 1321}","{'aggregate_rating': 7.1, 'votes_count': 31760}",2009
tt1220911,movie,Animal Kingdom: Let's Go Ape,Pourquoi j'ai pas mangé mon père,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjBmNGFhMzAtNThhMS00N2U0LWIwYjctMzcxNTdlMmEyOTQ3XkEyXkFqcGc@._V1_.jpg', 'width': 960, 'height': 1440}","{'aggregate_rating': 4.9, 'votes_count': 1428}",2015
tt0288045,movie,The Medallion,The Medallion,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTFjNzBmNjgtNjc3MC00NWViLTk4YmEtYjZlZTYxZmZiN2E2XkEyXkFqcGc@._V1_.jpg', 'width': 667, 'height': 1000}","{'aggregate_rating': 5.2, 'votes_count': 45264}",2003
tt1568338,movie,Man on a Ledge,Man on a Ledge,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5MTE4MzY2N15BMl5BanBnXkFtZTcwNjMwNDc3Ng@@._V1_.jpg', 'width': 1381, 'height': 2048}","{'aggregate_rating': 6.6, 'votes_count': 160858}",2012
tt0087538,movie,The Karate Kid,The Karate Kid,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2I3ZmZhNzctMzBlNC00YTc2LWE1MmEtY2ZkMzg3Y2I1ZDJhXkEyXkFqcGc@._V1_.jpg', 'width': 909, 'height': 1419}","{'aggregate_rating': 7.3, 'votes_count': 261627}",1984
tt1041829,movie,The Proposal,The Proposal,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWU3ZmFhYTktNzU4NS00ZTEyLTkwNTYtMWE1M2JjMTFmODVkXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1479}","{'aggregate_rating': 6.8, 'votes_count': 382764}",2009
tt0096874,movie,Back to the Future Part II,Back to the Future Part II,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTNlOTRmOTEtMTAyMi00NjFiLTk3NDMtNWI0YzA3ZTZlYjZiXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 880}","{'aggregate_rating': 7.8, 'votes_count': 600846}",1989
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_.jpg', 'width': 1293, 'height': 2048}","{'aggregate_rating': 4.2, 'votes_count': 348099}",2015
tt0117913,movie,A Time to Kill,A Time to Kill,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmNiYzY1N2ItZDZiNC00ZGMyLWJlZjktZDE1MDI3NDBlYjE5XkEyXkFqcGc@._V1_.jpg', 'width': 1519, 'height': 2260}","{'aggregate_rating': 7.5, 'votes_count': 191393}",1996
tt1091191,movie,Lone Survivor,Lone Survivor,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_.jpg', 'width': 1080, 'height': 1600}","{'aggregate_rating': 7.5, 'votes_count': 316825}",2013
tt3065204,movie,The Conjuring 2,The Conjuring 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTRkMDlmZWEtMzQyYy00YzgyLTgwM2QtNzgxYmIwNGVlYmJlXkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1897}","{'aggregate_rating': 7.3, 'votes_count': 321114}",2016
tt1001508,movie,He's Just Not That Into You,He's Just Not That Into You,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_.jpg', 'width': 510, 'height': 755}","{'aggregate_rating': 6.4, 'votes_count': 189188}",2009
tt0134084,movie,Scream 3,Scream 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzc4MThjNDItNWIzYy00NjA5LWExMTAtNjAzZGQwZTViN2ZiXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}","{'aggregate_rating': 5.7, 'votes_count': 174928}",2000
tt2561572,movie,Get Hard,Get Hard,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTc3OTc1NjM0M15BMl5BanBnXkFtZTgwNjAyMzE1MzE@._V1_.jpg', 'width': 1012, 'height': 1500}","{'aggregate_rating': 6, 'votes_count': 151737}",2015
tt0114682,movie,"To Wong Foo, Thanks for Everything! Julie Newmar","To Wong Foo Thanks for Everything, Julie Newmar","{'url': 'https://m.media-amazon.com/images/M/MV5BZWZjMmVhNzAtYTBmMi00YTUyLTkzMmItZGVhY2RiMmNhN2ZkXkEyXkFqcGc@._V1_.jpg', 'width': 663, 'height': 988}","{'aggregate_rating': 6.8, 'votes_count': 39376}",1995
tt0134119,movie,The Talented Mr. Ripley,The Talented Mr. Ripley,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzI2ZmU3MWMtZmRlMi00ZmVlLTkwMDMtZmI1YTg4YzcwMDE0XkEyXkFqcGc@._V1_.jpg', 'width': 1009, 'height': 1500}","{'aggregate_rating': 7.4, 'votes_count': 262572}",1999
tt0397313,movie,Eight Below,Eight Below,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjExMjAwNzE0N15BMl5BanBnXkFtZTYwMDY4NDk2._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 7.3, 'votes_count': 70367}",2006
tt2869728,movie,Ride Along 2,Ride Along 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_.jpg', 'width': 1293, 'height': 2048}","{'aggregate_rating': 5.9, 'votes_count': 65675}",2016
tt2249007,tvSeries,Ray Donovan,Ray Donovan,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTg0MWQ5Y2ItOGViNS00MWNhLTk1Y2ItN2Q1MjY1MDhiYTM0XkEyXkFqcGc@._V1_.jpg', 'width': 1800, 'height': 2700}","{'aggregate_rating': 8.3, 'votes_count': 97189}",2013,2020
tt0443274,movie,Vantage Point,Vantage Point,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTI3MjI1NjMzNV5BMl5BanBnXkFtZTYwNDc4Njk3._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 6.6, 'votes_count': 156096}",2008
tt0256380,movie,Shallow Hal,Shallow Hal,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwMzY2NDE0NF5BMl5BanBnXkFtZTYwNjg2Njc2._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 6, 'votes_count': 150469}",2001
tt0421729,movie,Big Momma's House 2,Big Momma's House 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGUwZjlkNGQtMzlmNi00OGM1LTgyZGYtMWVhY2FiMmEyMjkxXkEyXkFqcGc@._V1_.jpg', 'width': 950, 'height': 1407}","{'aggregate_rating': 4.8, 'votes_count': 48129}",2006
tt0974661,movie,17 Again,17 Again,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2NTI1Mzg3N15BMl5BanBnXkFtZTcwMjYwNjAzMg@@._V1_.jpg', 'width': 509, 'height': 755}","{'aggregate_rating': 6.4, 'votes_count': 225773}",2009
tt1144884,movie,The Final Destination,The Final Destination,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzY2YWViNDItNWM1NC00MGFhLTg1NzctMGIyYTMwYTk1MTdiXkEyXkFqcGc@._V1_.jpg', 'width': 600, 'height': 889}","{'aggregate_rating': 5.1, 'votes_count': 131790}",2009
tt0159273,movie,Behind Enemy Lines,Behind Enemy Lines,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTBjYjM3MTQtNmIxMi00MDY0LWExMGItYzY5MWI2MjU4YWNhXkEyXkFqcGc@._V1_.jpg', 'width': 1970, 'height': 2959}","{'aggregate_rating': 6.4, 'votes_count': 117095}",2001
tt0358135,movie,Shall We Dance?,Shall We Dance?,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_.jpg', 'width': 1151, 'height': 1705}","{'aggregate_rating': 6.2, 'votes_count': 51370}",2004
tt0120177,movie,Spawn,Spawn,"{'url': 'https://m.media-amazon.com/images/M/MV5BODhmNzA4ZjEtMTE2YS00ZTY2LThlMjEtZTdiZTM2NmY4MDJmXkEyXkFqcGc@._V1_.jpg', 'width': 1018, 'height': 1500}","{'aggregate_rating': 5.2, 'votes_count': 74795}",1997
tt13833978,tvSeries,The Lincoln Lawyer,The Lincoln Lawyer,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWMxZjk1YzItMzIyNS00ZjJkLTg5ODctOTg4ZDFkMThlYzQ0XkEyXkFqcGc@._V1_.jpg', 'width': 604, 'height': 755}","{'aggregate_rating': 7.8, 'votes_count': 83076}",2022
tt0482571,movie,The Prestige,The Prestige,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM3MzQ5MjQ5OF5BMl5BanBnXkFtZTcwMTQ3NzMzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}","{'aggregate_rating': 8.5, 'votes_count': 1524255}",2006
tt0765446,movie,Escape from Planet Earth,Escape from Planet Earth,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.8, 'votes_count': 27555}",2012
tt0093428,movie,The Living Daylights,The Living Daylights,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzU3NjJlZDItY2EzOC00NWU2LThiZjUtMTUzNjdiYmZlYWE0XkEyXkFqcGc@._V1_.jpg', 'width': 1948, 'height': 2952}","{'aggregate_rating': 6.7, 'votes_count': 110416}",1987
tt0091396,movie,Legal Eagles,Legal Eagles,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2U4MzAyZjgtNGUwOC00OTE1LWFhOTMtYTk1MzcxNmU0ODQ1XkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 759}","{'aggregate_rating': 6, 'votes_count': 12689}",1986
tt0410297,movie,The Lake House,The Lake House,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_.jpg', 'width': 1385, 'height': 2048}","{'aggregate_rating': 6.8, 'votes_count': 162177}",2006
tt1462769,movie,The Odd Life of Timothy Green,The Odd Life of Timothy Green,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDNhNzkyZWEtNzEyNy00MjYzLTg3YTktODVlZTM2Zjc0Y2IxXkEyXkFqcGc@._V1_.jpg', 'width': 2025, 'height': 3000}","{'aggregate_rating': 6.6, 'votes_count': 49648}",2012
tt1742044,movie,Jersey Boys,Jersey Boys,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyMjA2OTM0NF5BMl5BanBnXkFtZTgwMzY2MTI2MTE@._V1_.jpg', 'width': 610, 'height': 904}","{'aggregate_rating': 6.8, 'votes_count': 37931}",2014
tt0348836,movie,Gothika,Gothika,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTYxNDA4OTAxNF5BMl5BanBnXkFtZTcwMTI5NjQzMw@@._V1_.jpg', 'width': 1386, 'height': 2048}","{'aggregate_rating': 5.8, 'votes_count': 122412}",2003
tt0104839,movie,Medicine Man,Medicine Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmU0NDc3N2QtMDkwYy00NTdkLTg5NzgtZjQ5MThjOTUyOWNjXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}","{'aggregate_rating': 6, 'votes_count': 25687}",1992
tt0110989,movie,Richie Rich,Ri¢hie Ri¢h,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWEyNTYzNmMtMTFkNC00Zjk4LWI4MzUtMjAzMjZjOTJmMjVmXkEyXkFqcGc@._V1_.jpg', 'width': 940, 'height': 1400}","{'aggregate_rating': 5.4, 'votes_count': 77026}",1994
tt0758766,movie,Music and Lyrics,Music and Lyrics,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDY5MTQwODI3OV5BMl5BanBnXkFtZTcwODM2MjEzMw@@._V1_.jpg', 'width': 1388, 'height': 2048}","{'aggregate_rating': 6.5, 'votes_count': 109807}",2007
tt1694020,movie,The Guilt Trip,The Guilt Trip,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY5ODAxNDc0Nl5BMl5BanBnXkFtZTcwMzg0NDY1OA@@._V1_.jpg', 'width': 507, 'height': 755}","{'aggregate_rating': 5.8, 'votes_count': 41281}",2012
tt0134273,movie,8MM,8MM,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmEzZjIzYzQtOGI0MS00NmQ5LWFmYjktYTEwNTUxNDhmY2IzXkEyXkFqcGc@._V1_.jpg', 'width': 1543, 'height': 2290}","{'aggregate_rating': 6.6, 'votes_count': 148140}",1999
tt1956620,movie,Sex Tape,Sex Tape,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDYzMzg5OTA0Ml5BMl5BanBnXkFtZTgwNjQzNzExMjE@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.1, 'votes_count': 121146}",2014
tt1622979,movie,Final Destination 5,Final Destination 5,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgyOTExNDc1M15BMl5BanBnXkFtZTcwMDA0MTA4NQ@@._V1_.jpg', 'width': 1384, 'height': 2048}","{'aggregate_rating': 5.9, 'votes_count': 141659}",2011
tt0223897,movie,Pay It Forward,Pay It Forward,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjI3ODI5NDEwMl5BMl5BanBnXkFtZTYwNDYyMjU3._V1_.jpg', 'width': 475, 'height': 701}","{'aggregate_rating': 7.2, 'votes_count': 126721}",2000
tt0817538,movie,Drillbit Taylor,Drillbit Taylor,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxNzkwOTc3OF5BMl5BanBnXkFtZTcwMTc1MzU1MQ@@._V1_.jpg', 'width': 500, 'height': 741}","{'aggregate_rating': 5.7, 'votes_count': 63473}",2008
tt8110640,movie,In the Shadow of the Moon,In the Shadow of the Moon,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWM3YzQ2MTEtZjA2OS00NzRkLWFmMWEtYjZjODUzN2VlNmY1XkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}","{'aggregate_rating': 6.2, 'votes_count': 64560}",2019
tt1126618,movie,Morning Glory,Morning Glory,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDQ4NTdkZTAtNjk2Mi00NjkxLWI2ZjktYzNjMjViY2Q3ZDViXkEyXkFqcGc@._V1_.jpg', 'width': 1365, 'height': 2048}","{'aggregate_rating': 6.5, 'votes_count': 85630}",2010
tt0160009,movie,The Art of War,The Art of War,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGM3NjZiNWMtMDVlZi00NTNjLThjN2YtZjI1Nzk3ZDNlNTk1XkEyXkFqcGc@._V1_.jpg', 'width': 1462, 'height': 2180}","{'aggregate_rating': 5.7, 'votes_count': 31723}",2000
tt0163983,movie,Bless the Child,Bless the Child,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzA1ZDVlZTAtZTgzNS00ZjM4LThmOTEtMWY1ZDRjNWJjYWZlXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2240}","{'aggregate_rating': 5.1, 'votes_count': 15749}",2000
tt0116654,movie,The Island of Dr. Moreau,The Island of Dr. Moreau,"{'url': 'https://m.media-amazon.com/images/M/MV5BNThmNzUwYmMtYzAzYi00NzVjLTgzZDctZGQ3NmQ0YmEwNGVlXkEyXkFqcGc@._V1_.jpg', 'width': 930, 'height': 1441}","{'aggregate_rating': 4.6, 'votes_count': 37242}",1996
tt0467200,movie,The Other Boleyn Girl,The Other Boleyn Girl,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NTg1Mjk1Ml5BMl5BanBnXkFtZTYwODI5Njk3._V1_.jpg', 'width': 450, 'height': 669}","{'aggregate_rating': 6.7, 'votes_count': 124259}",2008
tt32558705,movie,The Hunger Games: Sunrise on the Reaping,The Hunger Games: Sunrise on the Reaping,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTU1MzU1YzctMDQ1MS00ZmRhLWFkZmYtZmNjM2YwYzIwMDgxXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",{},2026
tt0110971,movie,Renaissance Man,Renaissance Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjgyMjRjMzktN2ExZi00YTdhLTkzMzYtMTMxN2Y4N2Y1ZThkXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1186}","{'aggregate_rating': 6.2, 'votes_count': 19732}",1994
tt0120800,movie,Quest for Camelot,Quest for Camelot,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTJlMTYxZGQtYjVhNC00MjFmLWI0ZjUtNzE1NjI0ZTVhZjg4XkEyXkFqcGc@._V1_.jpg', 'width': 924, 'height': 1368}","{'aggregate_rating': 6.3, 'votes_count': 19036}",1998
tt2183014,movie,Love at First Sight,Love at First Sight,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTY0M2EyNGUtYmZiYi00MTVlLThkMWMtMjNkZjg5Nzg2NjRmXkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}","{'aggregate_rating': 6.8, 'votes_count': 39867}",2023
tt0115907,movie,City Hall,City Hall,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTJhMTUwYzMtOTZmYy00ZDkyLThmM2QtNTdjOTgxNDI1OWZkXkEyXkFqcGc@._V1_.jpg', 'width': 1527, 'height': 2260}","{'aggregate_rating': 6.2, 'votes_count': 23462}",1996
tt15384074,tvSeries,Marie Antoinette,Marie Antoinette,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGE5MmU1MTktMzg3ZS00Yjk5LTllZjktMzdkMzA2NDdjZGVhXkEyXkFqcGc@._V1_.jpg', 'width': 2193, 'height': 3249}","{'aggregate_rating': 7.3, 'votes_count': 4063}",2022
tt0067128,movie,Get Carter,Get Carter,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2FlYTQwMGItOWViOC00NTQyLWIzMDktZTI0MGFhNTY0Y2VmXkEyXkFqcGc@._V1_.jpg', 'width': 980, 'height': 1500}","{'aggregate_rating': 7.3, 'votes_count': 38649}",1971
tt0093278,movie,Ishtar,Ishtar,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGE0ZjEzZjgtOWU4Ni00ZmVhLTg5YjAtYzNhZjVjYzkwZjQ4XkEyXkFqcGc@._V1_.jpg', 'width': 1461, 'height': 2177}","{'aggregate_rating': 4.7, 'votes_count': 12574}",1987
tt0282687,movie,Life or Something Like It,Life or Something Like It,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2I2OWE5ZjgtNjdhMi00NzdiLWFkYmEtMjhhOWJjODljMjc3XkEyXkFqcGc@._V1_.jpg', 'width': 1053, 'height': 1500}","{'aggregate_rating': 5.8, 'votes_count': 32853}",2002
tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1920}","{'aggregate_rating': 8.3, 'votes_count': 821458}",2001
tt0060086,movie,Alfie,Alfie,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjI1NGFmODQtNTUyNS00Yzk5LWE1MmMtOWZhODA3ZTY1YzAxXkEyXkFqcGc@._V1_.jpg', 'width': 1527, 'height': 2265}","{'aggregate_rating': 7, 'votes_count': 16434}",1966
tt0120646,movie,The Deep End of the Ocean,The Deep End of the Ocean,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjVkN2UzMmMtYjNiOC00YjA5LWI3MjAtZDZkYjI0OTJmNjNiXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1191}","{'aggregate_rating': 6.3, 'votes_count': 22477}",1999
tt0450405,movie,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTI1NDA1MTMwNl5BMl5BanBnXkFtZTcwNTg0MDE4Mg@@._V1_.jpg', 'width': 1383, 'height': 2048}","{'aggregate_rating': 5.8, 'votes_count': 49071}",2009
tt1111948,movie,Soul Men,Soul Men,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgxNjM4NDM4OF5BMl5BanBnXkFtZTcwNDk0NTM5MQ@@._V1_.jpg', 'width': 804, 'height': 1200}","{'aggregate_rating': 6.4, 'votes_count': 12056}",2008
tt0176269,movie,Universal Soldier: The Return,Universal Soldier: The Return,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDkwYjg1OWYtOTJmZi00ZGY1LTkzMjYtYjAxYjA4ZGJiODhiXkEyXkFqcGc@._V1_.jpg', 'width': 1405, 'height': 2098}","{'aggregate_rating': 4.2, 'votes_count': 31545}",1999
tt0160399,movie,Impostor,Impostor,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmY3OWMxYWEtOWVlMC00M2Y1LThiYTQtNTMxM2JlNzRmMzg3XkEyXkFqcGc@._V1_.jpg', 'width': 909, 'height': 1360}","{'aggregate_rating': 6.1, 'votes_count': 25038}",2001
tt0189192,movie,Just Visiting,Just Visiting,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_.jpg', 'width': 450, 'height': 666}","{'aggregate_rating': 5.7, 'votes_count': 20757}",2001
tt0763831,movie,A Thousand Words,A Thousand Words,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTAzODAwODkwMjBeQTJeQWpwZ15BbWU3MDI4MDE3NDc@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 5.9, 'votes_count': 46605}",2012
tt2515034,movie,The Gunman,The Gunman,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTk5NTYzMDAxOF5BMl5BanBnXkFtZTgwNjY3NzMwNDE@._V1_.jpg', 'width': 1565, 'height': 2319}","{'aggregate_rating': 5.8, 'votes_count': 44348}",2015
tt0486822,movie,Disturbia,Disturbia,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTMyNTIxOTQ3M15BMl5BanBnXkFtZTcwMjU2NzAzMw@@._V1_.jpg', 'width': 1382, 'height': 2048}","{'aggregate_rating': 6.8, 'votes_count': 266528}",2007
tt21906554,tvSeries,The Hunting Party,The Hunting Party,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmQ2MWUzMDYtZmUzYS00MjRmLWJkMjktOTgxN2M0ZjE5NDZlXkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}","{'aggregate_rating': 6.6, 'votes_count': 4613}",2025
tt0913968,movie,The Warlords,Tau ming chong,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmFjNTBjYWQtMGM2Yi00YzA1LWIwYjYtN2E2NGQ2MTA3MWRjXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1164}","{'aggregate_rating': 7, 'votes_count': 28349}",2007
tt6156584,tvSeries,Snowpiercer,Snowpiercer,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmM1ODg0MjktY2U3ZC00ZDc4LTkxMjAtMzljY2VkZmI3MmE5XkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}","{'aggregate_rating': 6.9, 'votes_count': 71444}",2020,2024
tt0357054,movie,The Last Shot,The Last Shot,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTczMTAyNjI3M15BMl5BanBnXkFtZTcwNzk2ODYyMQ@@._V1_.jpg', 'width': 1579, 'height': 2340}","{'aggregate_rating': 5.7, 'votes_count': 4444}",2004
tt2631186,movie,Baahubali: The Beginning,Bãhubali: The Beginning,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2YxZThhZmEtYzM0Yi00OWYxLWI4NGYtM2Y2ZDNmOGE0ZWQzXkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 741}","{'aggregate_rating': 8, 'votes_count': 145964}",2015
tt0490084,movie,Because I Said So,Because I Said So,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAyNjU4NTMzNl5BMl5BanBnXkFtZTcwNzk3NzI0MQ@@._V1_.jpg', 'width': 450, 'height': 667}","{'aggregate_rating': 5.6, 'votes_count': 41215}",2007
